@id,accessibility,amenity,boundary_type:Ward_boundary,building:levels,building:material,building:roof,contact:address,contact:phone,education:curriculum,education:exam_center,education:extra_drama,education:extra_music,education:extra_scouts,education:extra_sports,education:fees,education:gender_type,education:government_registered,education:management_committee,education:program_counselling,education:program_feeding,education:program_sanitary_towel,education:pta,education:students,education:teachers,education:teachers_female,education:teachers_male,education:teachers_trained,education:tsc_employed,education:type,electricity:operational_status,image:classroom,image:compound,image:other,image:outside,is_in:constituency,is_in:estate,is_in:ward,name,official_name,operational_status:electricity,operator:name,operator:type,place:village,polling_station:accessibility,polling_station:election_year,polling_station:nearest_health_centre,polling_station:nearest_police_station,polling_station:registered_voters,polling_station:source,polling_station:type_description,toilet:present,lon,lat,contact:email,education:fees_level4,education:fees_level5,education:program_orphans,education:student_age_range,education:students_female,education:students_male,opening_hours,education:boarding,education:fees_level1,education:fees_level2,education:fees_level3,education:program_counseling,education:program_other,education:program_special_needs,education:program_sports,education:staff_female,education:staff_male,media:video_device_number,media:video_number,operational_status,education:fees_optional,education:school_head,image,is_in:village,operator:description,polling_station:type,education:description,education:fees_sponsored,source,education:exam_affiliate,education:teachers_untrained,education:fees_level6,media:camera_device_number,media:camera_number,education:program_scouting,education:program_description,education:extra_other,education:student_female,education:student_male,education:program_computers,description,station:type_description,education:teachers_tsc,designation,security:gbv_support,toilet:arranged_name,education:program_specialneeds,boundary_type:Constituency_boundary,polling_station:election_year_2,registered_voters,building,fee,operational_status_2,education:fee,toilets:for:female,toilets:for:male,toilets:for:teacher,toilets:handwashing,education:bom_employed,education:male,toilets,education:committees,health_facility:referals,medical_service:psychosocial_support_counselling,medical_staff:counsellor,medical_staff:description,note,contact:website,addr:postcode,education:fee_level,website,operator,education:accessibility,education:management_commitee,education:program_WASH,education:program_handwashing,education:program_rain,education:student_disable,safe_place:acessible,safe_place:compound,safe_place:protected/secure,safe_place:school,security:description,social_facility,education:nemis_code,image:sign_post,toilet:female,toilet:handwashing,toilet:male,toilet:teachers,water:source,Music,building:classrooms,education:fees_admission,education:fees_exam,education:fees_lunch,education:fees_per_year,education:fees_trip,education:government_grants,education:operate_as,toilets:female,toilets:male,toilets:teachers
node/3029503500,foot,school,,0,ironsheets,ironsheets,"P O Box 791323 -00200, Nairobi",0721685459,8_4_4,yes,yes,yes,yes,yes,5400,mixed,mgcsd,,yes,fees,yes,yes,189,5,5,0,3,,primary,often,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/MOC%20School/class%201.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/MOC%20School/compound.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/MOC%20School/sign%20post.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/MOC%20School/gate.JPG,,,,MOC Primary,MOC PRI SCH,,MOC Outreach Church,religious,Lindi,,,,,,,,yes,36.7951381,-1.3157713,,,,,,80,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3034459577,,school,,,cement_block,concreate,,,8_4_4,,no,yes,,yes,,mixed,,,yes,yes,,yes,,,,,,,pre_primary,always,,,,,,,,Little Rock ECD,,,,private,Ayany,,,,,,,,yes,36.7748694,-1.3086777,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,Map Kibera Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,big_vehicles,yes,yes,yes,yes,92,,,,,,,,,,,,,,,,,,,,,,,,,
node/3070142761,big_vehicles,school,,0,ironsheets,ironsheets,,0721622713,8_4_4,,,yes,,yes,"13,500",mixed,mgcsd,yes,,fees,,no,19,3,3,0,2,0,pre_primary,sometimes,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Life%20springs%20BC%20Educational%20Center/Class.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Life%20springs%20BC%20Educational%20Center/Compound.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Life%20springs%20BC%20Educational%20Center/outside.JPG,,,,Golden Heart Academy,,,,private,Olympic,,,,,,,,yes,36.7776082,-1.3137408,,,,,,9,10,,yes,,,,,,,,,,,,,,Janet Vizenwa,,,Janet Vizengwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3070186504,big_vehicles,school,,0,wood,ironsheets,"P O Box 21203-00505, Nairobi",0724029317,8_4_4,yes,yes,yes,yes,yes,18000,mixed,,yes,yes,fees,yes,yes,210,11,7,4,11,11,primary,always,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Karama%20Academy/Class.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Karama%20Academy/Compound.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Karama%20Academy/outside.JPG,,,,Karama Academy,,,Springs of Life Lutheran Church,religious,Olympic,,,,,,,,yes,36.7801314,-1.3115355,peterseth26@gmail.com,,,,,95,115,,,,,,,,yes,,,,,,,,Peter Seth,,,Peter seth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Organized,functional",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3070186505,big_vehicles,school,,0,concrete,asbestos,"P O Box 21203-00505, Nairobi",0726702561,8_4_4,no,no,no,no,yes,12000,mixed,moe,yes,no,fees,,yes,101,3,3,0,3,0,pre_primary,always,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Karama%20Academy/Pre%20School.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Karama%20Academy/Compound.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Angels%20of%20Hope%20Kibera/sign%20post.JPG,,,,Karama Academy,,,Springs of Life Lutheran Church,religious,Olympic,,,,,,,,yes,36.7799316,-1.3117278,peterseth26@gmail.com,,,,,46,55,,,,,,,,yes,,,,,,,,Peter Seth,,,Peter seth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Organized,functional",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3070202859,foot,school,,0,mud,ironsheets,,0723503556,8_4_4,,,,,,5400,mixed,,yes,yes,fees,,yes,83,3,3,0,2,0,primary,always,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Niami%20Educational%20Centre/Class.jpg,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Niami%20Educational%20Centre/Compound.jpg,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Niami%20Educational%20Centre/outside.jpg,,,,Niami Educational Centre,,,,private,Karanja,,,,,,,,yes,36.7864225,-1.311997,,,,,,46,37,,,,,,,,,,,,,,,,Rose Norah,,,Rose Norah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3070240345,foot,school,,1,ironsheets,ironsheets,"P O Box 22875-00100, Nairobi",0725364783,8_4_4,yes,yes,yes,yes,yes,3600,mixed,mgcsd,yes,yes,sponsored,yes,yes,460,14,7,7,14,0,primary,always,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/St%20Juliet%20Educational%20Centre/Class.jpg,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/St%20Juliet%20Educational%20Centre/Compound.jpg,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/St%20Juliet%20Educational%20Centre/outside.jpg,,,,St Juliet Education Centre,ST. JULIETS EDUCATION CENTRE PRI SCH.,,,cbo,Karanja,,,,,,,,yes,36.7846499,-1.31238,stjuliet@yahoo.com,3600,3600,,,245,215,,,,,,,,yes,,,,,,,200,Jared Kataka,,,Jared Omusula,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,School is run by the Board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3070240346,foot,school,,1,ironsheets,ironsheets,"P O Box 22875-00100, Nairobi",0725364783,8_4_4,,yes,yes,yes,yes,3150,mixed,mgcsd,yes,yes,sponsored,yes,yes,78,2,2,0,2,0,pre_primary,always,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/St%20Juliet%20Educational%20Centre/Compound.jpg,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/St%20Juliet%20Educational%20Centre/outside.jpg,,,,St Juliet Education Centre,,,,cbo,Karanja,,,,,,,,yes,36.7846727,-1.3124399,stjuliet@yahoo.com,,,,,36,42,,,3150,3150,3150,,,yes,,,,,,,,Jared Kataka,,,Jared Omusula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,School is run by the Board,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3070274195,big_vehicles,school,,1,cement_block,ironsheets,"P O Box 25796-00100, Nairobi",0202303472,8_4_4,,,,,yes,30000,mixed,moe,,,fees,,,92,6,5,1,6,0,pre_primary,always,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Little%20prince%20primary%20School/others.jpg,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Little%20prince%20primary%20School/compound.jpg,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Little%20prince%20primary%20School/outside.jpg,,,,Little Prince Primary School,,,Arch Diosis of Nairobi,religious,Fort Jesus,,,,,,,,yes,36.7795813,-1.3077907,littleprinceschool@gmail.com,,,,,46,46,,,,,,,,,,,,,,,,Antony Maina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,school managed by Executive Comittee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3073056064,big_vehicles,school,,1,cement_block,ironsheets,"P O Box 10258-00100, Nairobi",0724056520,8_4_4,yes,yes,yes,yes,yes,,mixed,mgcsd,yes,yes,fees,,yes,570,19,10,9,19,0,primary,often,,,,,,,,Chrisco Educational Centre,CHRISCO ED CENTER PRI,,Chrisco Church,religious,Fort Jesus,,,,,,,,yes,36.7770849,-1.3066293,chriscoeducationalcentre@yahoo.com,"16,200",18000,,,270,300,,,,,,,,,,,,,,,,M Kutswa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3073173658,big_vehicles,school,,,ironsheets,ironsheets,P.O BOx 6340-00100,0733775974,,,yes,yes,,yes,,mixed,moe,no,,,,no,70,7,4,3,,,secondary,sometimes,,,,,,,,Baraka Za Ibrahim Secondary School,BARAKA ZA IBRAHIM CENTER SEC SCH,,,private,Gatwekera,,,,,,,,yes,36.7831348,-1.3147083,bzicc@yahoo.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,School band,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3073260240,foot,school,,0,cement_block,ironsheets,,,8_4_4,,,,,,,mixed,,,,fees,,,,,,,,,pre_primary,always,,,,,,,,Fairview Eduacational Centre,,,,private,Soweto West,,,,,,,,yes,36.7758442,-1.3146055,,,,,,,,,,,,,,,,,,,,,,,,,,Information given was not complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3073260241,foot,school,,0,cement_block,ironsheets,,,8_4_4,yes,,yes,,yes,,mixed,,yes,,fees,,yes,,,,,,,primary,always,,,,,,,,Fairview Eduacational Centre,,,,private,Soweto West,,,,,,,,yes,36.7758816,-1.3147923,,,,,,,,,no,,,,,,,,,,,,,,,,,information given was not complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3082332223,big_vehicles,school,,1,ironsheets,ironsheets,"P O Box 10258-00100, Nairobi",0724056520,8_4_4,,,yes,,yes,13500,mixed,mgcsd,yes,yes,fees,,yes,250,5,5,0,5,0,pre_primary,sometimes,,,,,,,,Chrisco Educational Centre,CHRISCO ED CENTER PRI,,Chrisco Church,religious,Fort Jesus,,,,,,,,yes,36.7771221,-1.3066721,chriscoeducationalcentre@yahoo.com,,,,,100,150,,,13500,13500,13500,,,,,,,,,,,M Kutswa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3082332224,big_vehicles,school,,0,ironsheets,ironsheets,"P O Box 10500-00200, Nairobi",0724128108,8_4_4,,,yes,,yes,9000,mixed,mgcsd,,yes,fees,,,25,2,2,0,2,0,pre_primary,always,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Great%20%20Star%20Academy/Class.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Great%20%20Star%20Academy/Compound.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Great%20%20Star%20Academy/outside.JPG,,,,Greatstar Academy,,,,private,Kianda,,,,,,,,outside_public,36.7720802,-1.3075738,clin2012@yahoo.com,,,,,8,17,,,,,,,,,,,,,,,,Magdaline Sizzah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3082332225,big_vehicles,school,,0,ironsheets,ironsheets,"P O Box 8361-00100, Nairobi",0721403663,8_4_4,,,yes,,yes,2700,mixed,,yes,yes,fees,,yes,104,5,5,0,2,0,pre_primary,never,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Hope%20and%20faith%20junior%20School/Class.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Hope%20and%20faith%20junior%20School/Compound.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Hope%20and%20faith%20junior%20School/other.JPG,,,,,Hope and Faith Junior Academy,,,,private,Olympic,,,,,,,,arranged,36.7813356,-1.3140495,hopefaithjuniorschool@yahoo.com,,,,,57,47,,,,,,,,,,,,,,,,Jane A Owiso,,,Jane A Owiso,,,,,,,,,,,,,,,,,,,,,Pee Poo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3082332226,big_vehicles,school,,0,ironsheets,ironsheets,"P O Box 8361-00100, Nairobi",0710906803,8_4_4,,,,,,2700,mixed,mgcsd,yes,yes,fees,,yes,150,4,4,0,2,0,pre_primary,always,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Jamy%20Quality%20Educational%20Centre/Class.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Jamy%20Quality%20Educational%20Centre/Compound.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Jamy%20Quality%20Educational%20Centre/outside.JPG,,,,Jamy Quality Educational Centre,JAMII ACADEMY PRI,,,private,Olympic,,,,,,,,yes,36.7813941,-1.3140413,"jamyeducentre@yahoo,com",,,,,95,55,,,,,,,,yes,,,,,,,,Hellen Opudo,,,Hellen Opudo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3082332227,big_vehicles,school,,0,ironsheets,ironsheets,"P O Box 45-00100, Nairobi",0722942012,8_4_4,,,yes,,yes,4500,mixed,mgcsd,,yes,fees,,,18,2,2,0,2,0,primary,sometimes,,,,,,,,Kenya Adonai Masters And Servants Of Children,KENYA ADONAIMASTERS & SERVANTS OF CHILDREN- PRI,,Adonai Our Reedemer Church,religious,Olympic,,,,,,,,outside_public,36.7772986,-1.312691,adonai@gmail.com,,,,,14,4,,,,,,,,,,,,,,,,Marion Mwangi,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3082332228,big_vehicles,school,,o,ironsheets,ironsheets,"P O Box 45-00100, Nairobi",0722942012,8_4_4,,,yes,,yes,3150,mixed,mgcsd,,yes,fees,,,27,3,3,0,2,0,pre_primary,sometimes,,,,,,,,Kenya Adonai Masters And Servants Of Children,,,Adonai Our Reedemer Church,religious,Olympic,,,,,,,,outside_public,36.7772927,-1.312692,adonai@gmail.com,,,,,18,9,,,,,,,,,,,,,,,,Marion Mwangi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3082332229,big_vehicles,school,,1,ironsheets,ironsheets,"P O Box 1822-00200, Nairobi",0722216804,8_4_4,yes,yes,yes,yes,yes,4500,mixed,mgcsd,yes,yes,fees,yes,yes,159,10,4,6,10,0,primary,always,,,,,,,,Restoration Educational Centre,RESTORATION ACADEMY- PRI.,,New Life Restoration Ministries International,cbo,Woodley,,,,,,,,yes,36.7811428,-1.3073749,restorationedu@yahoo.com,,,,,76,83,,,,,,,,yes,,,,,,,,Catherine Mwanzia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3082332231,big_vehicles,school,,0,ironsheets,ironsheets,"P O Box 73858-00200, Nairobi",0727735854,8_4_4,,yes,yes,,yes,2700,mixed,mgcsd,yes,yes,fees,,yes,70,5,3,2,2,0,primary,sometimes,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Compound.jpg,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/others.jpg,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Out%20side.jpg,,,,St Florence Educational Centre,FLORENCE ACADEMY- PRI,,,private,Fort Jesus,,,,,,,,yes,36.7793005,-1.3089847,stflorenceedu@gmail.com,,,,,39,31,,,,,,,,,,,,,,,,Fiorence Munyao,,,Florence Munyao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3082332232,big_vehicles,school,,0,ironsheets,ironsheets,"P O Box 73858-00200, Nairobi",0727735854,8_4_4,,,,,yes,4500,mixed,mgcsd,yes,yes,fees,,yes,90,5,3,2,2,0,pre_primary,sometimes,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/class.jpg,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Compound.jpg,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/others.jpg,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Out%20side.jpg,,,,St Florence Educational Centre,,,,private,Fort Jesus,,,,,,,,yes,36.7793345,-1.3089879,stflorenceedu@gmail.com,,,,,40,50,,,,,,,,yes,,,,,,,,Florence Munyao,,,Florence Munyao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3097131529,foot,school,,1,ironsheets,ironsheets,P O Box 12967,0722859882,8_4_4,,yes,yes,yes,yes,,mixed,mgcsd,yes,yes,,,,123,7,4,3,4,,primary,often,,,,,,,,Egesa Children Centre,,,IRCC,cbo,Makina,,,,,,,,yes,36.7896154,-1.3067755,www.egesachildrencentre.org,2700 per term,2700 per term,,,54,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3152198030,big_vehicles,school,,0,ironsheets,ironsheets,"P O Box 19430-00200, Nairobi",0727398211,8_4_4,,,,,,5550,mixed,mgcsd,yes,yes,fees,,,90,4,4,0,4,0,pre_primary,sometimes,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/New%20Batch%20of%20Photos%20Jacob/Bidii%20Class.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/New%20Batch%20of%20Photos%20Jacob/Bidii%20Building.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/New%20Batch%20of%20Photos%20Jacob/Bidii%20Out%20side.JPG,,,,Bidii Nursery School,,,,cbo,Soweto West,,,,,,,,arranged,36.7764536,-1.3147882,bidiinurseryschool@gmail.com,,,,,50,40,,,,,,,,,,,,,,,,Consolata Apondi,,,Consolata Apondi Oluoch,,,,,,,,,,,,,,,,,,,,,Pee Poo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3174474065,small_cars,school,,0,cement_block,asbestos,"P O Box 21758-00505, Nairobi",0789445882,8_4_4,,yes,yes,,yes,,mixed,,yes,yes,,,yes,123,6,5,1,4,,pre_primary,always,,,,,,,,Perijang Education Centre,,,,private,Karanja,,,,,,,,yes,36.7858038,-1.3115882,perijang2015@gmail.com,,,,,59,64,,,,,,,feeding-fee,yes,,,,,,,,Jane Michira,,,Jane Michira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3454366436,big_vehicles,school,,1,ironsheets,ironsheets,"P O Box 971-00517, Nairobi",0722461842,8_4_4,yes,yes,yes,,yes,15000,mixed,mgcsd,,yes,fees,,,155,9,3,6,5,1,secondary,always,https://lh4.googleusercontent.com/-wcSHAPjksho/VSvKQv9jLbI/AAAAAAAAD7Q/SyNKNfcJvPE/w758-h569-no/IMG_0150.JPG,https://lh4.googleusercontent.com/-PcYRG9WHm50/VSvKRAD9O9I/AAAAAAAAD7U/MnyQW2Ke0kU/w758-h569-no/IMG_0153.JPG,,https://lh4.googleusercontent.com/-aQcGhHtheO0/VSvMcLgXUTI/AAAAAAAAD7g/59B8lTaD8-E/w758-h569-no/IMG_0157.JPG,,,,Silver Spring Secondary,,,,private,Olympic,,,,,,,,yes,36.7776414,-1.3115318,silverspringsecondary@gmail.com,,,,,64,91,,,,,,,,,,,,,,,,Isaiah Nyongesa,,,Isaiah Oduor Nyongesa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node/3454366437,big_vehicles,school,,1,cement_block,ironsheets,"P O Box 21712-00505, Nairobi",0723037746,8_4_4,,no,no,,yes,15300,mixed,mgcsd,yes,,fees,,yes,138,7,5,2,7,0,primary,always,https://lh4.googleusercontent.com/-818gjUjPJgY/VSvIqOLRseI/AAAAAAAAD6o/rVLFJOpHPwE/w758-h569-no/IMG_0117.JPG,https://lh5.googleusercontent.com/-8n9XuVgUnQI/VSvIxMINGoI/AAAAAAAAD60/xa3R5l86ejY/w427-h569-no/IMG_0121.JPG,,https://lh4.googleusercontent.com/-3GFVujeQOO4/VSvI0_CYkrI/AAAAAAAAD68/AljLsAX-eRY/w758-h569-no/IMG_0123.JPG,,,,Kibera Utu Academy,,,Kibera Utu Academy,cbo,Karanja,,,,,,,,yes,36.7845276,-1.3120153,utuacademy@yahoo.com,,,,,66,72,,,,,,,,,,,,,,,,Lydia Awour,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
